isin;name;field;reason;detail;euronext_link;amf_geco_search
LU0569974404;APERAM;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/LU0569974404-XAMS;https://geco.amf-france.org
NL0011872650;BASIC-FIT;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0011872650-XAMS;https://geco.amf-france.org
NL0010583399;CORBION;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0010583399-XAMS;https://geco.amf-france.org
BE0003874915;FAGRON;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0003874915-XBRU;https://geco.amf-france.org
NL00150003E1;FUGRO;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL00150003E1-XAMS;https://geco.amf-france.org
NL0000337319;Koninklijke BAM Groep N.V.;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0000337319-XAMS;https://geco.amf-france.org
BE0003818359;LAKEFRONT BIOTHERAPEUTICS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0003818359-XAMS;https://geco.amf-france.org
NL0010558797;OCI N.V.;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0010558797-XAMS;https://geco.amf-france.org
NL0010391025;PHARMING GROUP;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0010391025-XAMS;https://geco.amf-france.org
PTALT0AE0002;ALTRI SGPS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/PTALT0AE0002-XLIS;https://geco.amf-france.org
PTCTT0AM0001;CTT-CORREIOS DE PORTUGAL, SA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/PTCTT0AM0001-XLIS;https://geco.amf-france.org
PTCOR0AE0006;Corticeira Amorim-SGPS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/PTCOR0AE0006-XLIS;https://geco.amf-france.org
NL0015000LU4;IVECO GROUP;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0015000LU4-MTAA;https://geco.amf-france.org
PTIBS0AM0008;Ibersol-SGPS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/PTIBS0AM0008-XLIS;https://geco.amf-france.org
PTMEN0AE0005;MOTA ENGIL;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/PTMEN0AE0005-XLIS;https://geco.amf-france.org
PTZON0AM0006;NOS, SGPS, SA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/PTZON0AM0006-XLIS;https://geco.amf-france.org
PTREL0AM0008;REN;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/PTREL0AM0008-XLIS;https://geco.amf-france.org
PTSEM0AM0004;SEMAPA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/PTSEM0AM0004-XLIS;https://geco.amf-france.org
PTSON0AM0001;SONAE;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/PTSON0AM0001-XLIS;https://geco.amf-france.org
PTTD10AM0000;Teixeira Duarte, SA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/PTTD10AM0000-XLIS;https://geco.amf-france.org
NL0000852564;AALBERTS N.V.;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0000852564-XAMS;https://geco.amf-france.org
FR001400J770;AIR FRANCE -KLM;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400J770-XPAR;https://geco.amf-france.org
NL0006237562;ARCADIS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0006237562-XAMS;https://geco.amf-france.org
BE0003593044;COFINIMMO;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0003593044-XBRU;https://geco.amf-france.org
NL00150006R6;CTP NV;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL00150006R6-XAMS;https://geco.amf-france.org
NL0015000K93;EUROCOMMERCIAL PROPERTIES;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0015000K93-XAMS;https://geco.amf-france.org
NL0014332678;JDE PEET'S;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0014332678-XAMS;https://geco.amf-france.org
NL0012015705;JUST EAT TAKEAWAY.COM N.V.;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0012015705-XAMS;https://geco.amf-france.org
NL0009269109;Koninklijke Heijmans N.V.;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0009269109-XAMS;https://geco.amf-france.org
NL0000360618;SBM OFFSHORE;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0000360618-XAMS;https://geco.amf-france.org
NL0011821392;SIGNIFY NV;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0011821392-XAMS;https://geco.amf-france.org
NL0000852523;TKH GROUP N.V.;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0000852523-XAMS;https://geco.amf-france.org
NL0000302636;V LANSCHOT KEMPEN;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0000302636-XAMS;https://geco.amf-france.org
NL0009432491;VOPAK;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0009432491-XAMS;https://geco.amf-france.org
GB00B10RZP78;UNILEVER PLC;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/GB00B10RZP78-XAMS;https://geco.amf-france.org
GB00BNTJ3546;ALLFUNDS GROUP PLC;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/GB00BNTJ3546-XAMS;https://geco.amf-france.org
BMG3602E1084;FLOW TRADERS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BMG3602E1084-XAMS;https://geco.amf-france.org
BMG455841020;HAL TRUST;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BMG455841020-XAMS;https://geco.amf-france.org
IT0001233417;A2A;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0001233417-MTAA;https://geco.amf-france.org
IT0004056880;AMPLIFON;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0004056880-MTAA;https://geco.amf-france.org
IT0003261697;AZIMUT;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0003261697-MTAA;https://geco.amf-france.org
PTBCP0AM0015;B.C.P.-BCO COMERCIAL PORTUGUES;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/PTBCP0AM0015-XLIS;https://geco.amf-france.org
IT0005508921;BANCA MPS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005508921-MTAA;https://geco.amf-france.org
IT0000066123;BPER BANCA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0000066123-MTAA;https://geco.amf-france.org
IT0004764699;BRUNELLO CUCINELLI;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0004764699-MTAA;https://geco.amf-france.org
IT0001347308;BUZZI;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0001347308-MTAA;https://geco.amf-france.org
NL0015435975;CAMPARI;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0015435975-MTAA;https://geco.amf-france.org
IT0003492391;DIASORIN;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0003492391-MTAA;https://geco.amf-france.org
ES0127797019;EDP RENOVAVEIS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/ES0127797019-XLIS;https://geco.amf-france.org
IT0001250932;HERA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0001250932-MTAA;https://geco.amf-france.org
IT0001078911;INTERPUMP GROUP;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0001078911-MTAA;https://geco.amf-france.org
IT0005211237;ITALGAS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005211237-MTAA;https://geco.amf-france.org
IT0005541336;Lottomatica Group;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005541336-MTAA;https://geco.amf-france.org
IT0005366767;NEXI;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005366767-MTAA;https://geco.amf-france.org
IT0005495657;SAIPEM;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005495657-MTAA;https://geco.amf-france.org
PTPTI0AM0006;THE NAVIGATOR COMP;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/PTPTI0AM0006-XLIS;https://geco.amf-france.org
FR0011040500;74SOFTWARE;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011040500-XPAR;https://geco.amf-france.org
FR0010557264;AB SCIENCE;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0010557264-XPAR;https://geco.amf-france.org
FR0004040608;ABC ARBITRAGE;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0004040608-XPAR;https://geco.amf-france.org
FR0013185857;ABEO;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0013185857-XPAR;https://geco.amf-france.org
FR0012616852;ABIONYX PHARMA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0012616852-XPAR;https://geco.amf-france.org
IT0005445280;ABITARE IN;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005445280-MTAA;https://geco.amf-france.org
FR0012333284;ABIVAX;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0012333284-XPAR;https://geco.amf-france.org
FR001400AHX6;ABL Diagnostics;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400AHX6-XPAR;https://geco.amf-france.org
BE0974278104;ABO GROUP ENVIRONMENT;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0974278104-XBRU;https://geco.amf-france.org
BE0003696102;ACCENTIS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0003696102-XBRU;https://geco.amf-france.org
IT0001382024;ACINQUE;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0001382024-MTAA;https://geco.amf-france.org
NL0000313286;ACOMO N.V.;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0000313286-XAMS;https://geco.amf-france.org
FR0000076861;ACTEOS;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000076861-XPAR;https://geco.amf-france.org
FR0011184241;ADOCIA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011184241-XPAR;https://geco.amf-france.org
IT0005708174;AEDES;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005708174-MTAA;https://geco.amf-france.org
IT0001384590;AEFFE;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0001384590-MTAA;https://geco.amf-france.org
FR0014007ZB4;AELIS FARMA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014007ZB4-XPAR;https://geco.amf-france.org
IT0001006128;AEROPORTO GUGLIELMO MARCONI DI BOLOGNA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0001006128-MTAA;https://geco.amf-france.org
BE0003755692;AGFA-GEVAERT;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/BE0003755692-XBRU;https://geco.amf-france.org
NL0000018034;AJAX;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0000018034-XAMS;https://geco.amf-france.org
FR0000053027;AKWEL;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000053027-XPAR;https://geco.amf-france.org
FR0000062465;ALAN ALLMAN ASSOCIATES;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000062465-XPAR;https://geco.amf-france.org
IT0004720733;ALERION;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0004720733-MTAA;https://geco.amf-france.org
NL0012817175;ALFEN;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0012817175-XAMS;https://geco.amf-france.org
FR0000053324;ALPES (COMPAGNIE);broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000053324-XPAR;https://geco.amf-france.org
FR0000039216;ALTAREIT;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000039216-XPAR;https://geco.amf-france.org
IT0005472730;ALTEA GREEN POWER;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005472730-MTAA;https://geco.amf-france.org
NL0012194724;ALUMEXX N.V.;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0012194724-XAMS;https://geco.amf-france.org
IT0004998065;ANIMA HOLDING;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0004998065-MTAA;https://geco.amf-france.org
FR0014005AL0;ANTIN INFRA PARTN;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014005AL0-MTAH;https://geco.amf-france.org
IT0005241192;AQUAFIL;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0005241192-MTAA;https://geco.amf-france.org
FR0014003U94;ARAMIS GROUP;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0014003U94-XPAR;https://geco.amf-france.org
NL0015000N33;ARISTON HOLDING;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/NL0015000N33-MTAA;https://geco.amf-france.org
FR0012185536;ARTEA;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0012185536-XPAR;https://geco.amf-france.org
FR0000074783;ARTMARKET.COM(EX ARTPRICE.COM);broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000074783-XPAR;https://geco.amf-france.org
FR0000076952;ARTOIS NOM.;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000076952-XPAR;https://geco.amf-france.org
FR001400JWR8;ARVERNE GROUP;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR001400JWR8-XPAR;https://geco.amf-france.org
IT0004093263;ASCOPIAVE;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/IT0004093263-MTAA;https://geco.amf-france.org
FR0000074148;ASSYSTEM;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0000074148-XPAR;https://geco.amf-france.org
FR0011992700;ATEME;broker_pea_confirmed;GAP_CRITIQUE_PEA;Confirmation officielle requise, jamais déduite;https://live.euronext.com/en/product/equities/FR0011992700-XPAR;https://geco.amf-france.org
