isin;name;asset_class;pea_type;pea_confidence;provider;country_domicile;region_domicile;category;morningstar_category;geo_exposure;style_factor;distribution_policy;replication_hint;dividend_yield_pct;dividend_data_status;morningstar_rating;perf_1y_pct;perf_3y_pct;perf_5y_pct;rank_cat_1y;rank_cat_3y;rank_cat_5y;perf_data_status;perf_as_of;source;as_of_date;eligible_pea_note;data_enrichment_note;enrichment_as_of;ticker_euronext;ticker_yahoo;mic;currency;mapping_status;ter_pct;aum_m;holdings;volatility_1y_pct;max_drawdown_1y_pct;source_name;source_url;evidence_note;mapping_as_of;original_isin;isin_checksum_before;isin_correction_status;isin_validation_source;isin_validation_as_of;official_benchmark;distribution_frequency;fund_total_assets_eur_m;risk_indicator;tracking_error_1y_pct;tracking_error_3y_pct;tracking_error_5y_pct;official_exchange;isin_checksum_after;ticker_validation_as_of;ticker_validation_wave;ticker_primary;primary_exchange;primary_mic;trading_currency;ticker_identity_status;ticker_confidence_pct;ticker_source_url_final;ticker_source_type;ticker_validated_as_of;ticker_yahoo_final;ticker_yahoo_status;referential_status;referential_actualised_as_of;yahoo_ticker;euronext_symbol;euronext_mic;mm20;mm50;mm100;mm200;rsi14;macd;macd_signal;macd_hist;atr14;bb_mid;bb_upper;bb_lower;rvol20;volatility_20d;volatility_60d;max_drawdown_1y;perf_1m_pct;perf_3m_pct;perf_6m_pct;positive_reversal_flag;last_close;volume;relative_strength
LU1834988781;Amundi STOXX Eurp 600 Cnsmr Disc ETF Acc;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;Amundi;Luxembourg;Europe;Act. Secteur Biens Conso. & Services;Act. Secteur Biens Conso. & Services;Other_or_Mixed;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;6.0406560304195;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1834988781.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1834988781;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;TRV;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTTRV/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;TRV.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;TRV.PA;TRV;XPAR;27.082250022888182;26.92218002319336;25.978559951782227;26.72465000152588;54.022996695574676;0.14171938199472223;0.1073194110064499;0.03439997098827233;0.3710714067731585;27.082250022888182;27.741032387477407;26.423467658298957;0.04923561704537062;18.2793286464378;18.687651869124444;-18.99066024479733;1.708453128526477;9.588218326957065;1.7311177697590274;True;27.385000228881836;100.0;-16.806
LU1834985845;Amundi STOXX Eurp 600 Cnsmr Stp ETF Acc;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;Amundi;Luxembourg;Europe;Act. Secteur Biens Conso. & Services;Act. Secteur Biens Conso. & Services;Other_or_Mixed;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;8.562349779854973;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1834985845.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1834985845;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;FOO;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTFOO/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;FOO.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;FOO.PA;FOO;XPAR;97.19949989318847;95.14595962524415;93.03666969299316;92.88200485229493;44.781136650876995;0.44346728660551094;0.6507561864027601;-0.20728889979724918;1.432858603341239;97.19949989318847;99.80544150390968;94.59355828246727;0.006172204505709289;22.11299876935293;19.166645960811536;-11.901000410686846;0.747656872784952;7.323003324609889;1.2851111916794;False;97.0199966430664;3.0;-14.284
LU1812092168;Amundi Stoxx Europe Select Div 30 ETF D;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;Amundi;Luxembourg;Europe;Actions Europe Rendement;Actions Europe Rendement;Europe;Dividend;DIST;UNKNOWN_CHECK_KIID;5.76;OK;;34.0374714998513;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1812092168.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1812092168;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;SEL;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTSEL/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;SEL.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;SEL.PA;SEL;XPAR;24.39500026702881;23.79082015991211;23.06035011291504;21.759282541275024;85.4227418217569;0.40979148385043374;0.3385983739469225;0.07119310990351124;0.20214285169328963;24.39500026702881;25.362764501470604;23.427236032587015;0.08972573344884086;7.530509254047433;10.581429963256909;-6.7562064990748905;6.931750416429017;9.516556883352333;16.79595541788381;False;25.145000457763672;2812.0;11.191
FR0010150458;BNP Paribas Easy CAC 40 ESG ETF;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;France;Europe;Actions France Grandes Cap.;Actions France Grandes Cap.;France;ESG_Climate;UNKNOWN;UNKNOWN_CHECK_KIID;2.78;OK;;12.03224691471021;31.006196085599846;46.30763211817393;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0010150458.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0010150458;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;E40;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTE40/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;E40.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;E40.PA;E40;XPAR;13.695299959182739;13.573199996948242;13.142219972610473;13.135003256797791;73.57358518394418;0.14640188798515474;0.09023998351472987;0.05616190447042488;0.15557139260428293;13.695299959182739;14.158057163210058;13.23254275515542;0.03474843401543223;11.547184176975257;14.112672984562568;-12.49270860894246;4.3978727545691765;11.489363524954733;6.072870354421767;False;14.14799976348877;603.0;-10.815
LU1615090864;BNP Paribas Easy Dividend Eurp ETF Cap;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Actions Europe Rendement;Actions Europe Rendement;Europe;Dividend;ACC;UNKNOWN_CHECK_KIID;0.0;OK;;27.616384799435867;83.71074060928576;77.26871977818695;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1615090864.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1615090864;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;EDEU;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTEDEU/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;EDEU.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;EDEU.PA;EDEU;XPAR;197.5824996948242;193.3701986694336;187.21489959716797;178.77658462524414;71.16789906475853;2.2267730159908297;2.006128496649935;0.2206445193408948;1.5621435982840401;197.5824996948242;202.12797773649268;193.03702165315573;0.3498779495524817;9.085990298645063;10.010484155115659;-6.945364860064485;3.636549696502267;9.063313967871679;13.492778843440934;False;201.1999969482422;43.0;4.77
LU3025345516;BNP Paribas Easy EUR Overnight ETF Acc;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Swap ESTR PEA;Swap ESTR PEA;Money_Market;Cash_MoneyMarket;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU3025345516.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU3025345516;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;CASHE;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTCASHE/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;CASHE.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;CASHE.PA;CASHE;XPAR;10.270195055007935;10.254556045532226;10.231191987991332;10.183389973640441;39.821265417999086;0.006428212212735929;0.006688240260643185;-0.0002600280479072561;0.006050041743687221;10.270195055007935;10.283166972071793;10.257223137944077;0.0015710421108191056;1.3153614309345276;0.9322262106885754;-0.3412126686959449;-0.07873966837369517;0.6068700693907081;1.199224373183494;False;10.278400421142578;57.0;
LU1377382103;BNP Paribas Easy Quality Europe ETF Cap;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Actions Europe Gdes Cap. Mixte;Actions Europe Gdes Cap. Mixte;Europe;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;0.0;OK;;20.69758853351309;40.41783988917709;30.49159983231473;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1377382103.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1377382103;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;EQUA;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTEQUA/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;EQUA.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;EQUA.PA;EQUA;XPAR;205.7674987792969;204.86919952392577;199.99499969482423;194.93828048706055;77.35852859082082;1.1580625868453183;0.6671223186509295;0.49094026819438874;1.2392872401646204;205.7674987792969;209.68349483990332;201.85150271869045;0.020046775810223856;7.572064412514726;10.733646287671206;-9.290478757049602;2.1929824887546356;7.241487239589439;6.80452320441105;False;209.6999969482422;3.0;-2.149
LU1481201611;BNP Paribas Easy Quality Europe ETF Dis;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Actions Europe Gdes Cap. Mixte;Actions Europe Gdes Cap. Mixte;Europe;Blend_or_Broad;DIST;UNKNOWN_CHECK_KIID;;DIST_YIELD_NOT_FETCHED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1481201611.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1481201611;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;QUED;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTQUED/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;QUED.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;QUED.PA;QUED;XPAR;;;;;;;;;;;;;;;;;;;;;;;
LU1377382285;BNP Paribas Easy Value Europe ETF Cap;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Actions Europe Gdes Cap. Value;Actions Europe Gdes Cap. Value;Europe;Value;ACC;UNKNOWN_CHECK_KIID;0.0;OK;;25.42884544776143;71.86740782317811;51.07580658995745;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1377382285.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1377382285;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;EVAE;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTEVAE/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;EVAE.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;EVAE.PA;EVAE;XPAR;208.05249938964843;203.18459899902345;197.1432991027832;188.43837509155273;72.20221379285272;2.52361151522166;2.2752720081101474;0.24833950711151243;1.3464279174804688;208.05249938964843;212.98461520167655;203.12038357762032;1.6355983162958507;7.93095485318551;10.65791368857215;-7.7003048982804305;3.8442733696540277;9.745368860414372;12.386056435848225;False;212.0500030517578;136.0;2.582
LU1481201702;BNP Paribas Easy Value Europe ETF Dis;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Actions Europe Gdes Cap. Value;Actions Europe Gdes Cap. Value;Europe;Value;DIST;UNKNOWN_CHECK_KIID;;DIST_YIELD_NOT_FETCHED;;26.433175810950726;72.4368894620454;50.77960294050323;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1481201702.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1481201702;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;VALD;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTVALD/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;VALD.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;VALD.PA;VALD;XPAR;135.16300048828126;131.8975993347168;127.95642990112304;122.24594997406005;71.56393220338984;1.6582879676136884;1.514511200137034;0.14377676747665435;0.6657158987862724;135.16300048828126;138.3489507152692;131.9770502612933;0.7931570762052877;7.397786240144547;11.119113127334277;-6.878223247239957;3.8461467646880854;10.159997558593759;12.679516780641965;False;137.6999969482422;51.0;3.586
LU1291098827;BNPP E MSCI EMU MINTE ETF EUR;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;0.0;OK;;22.84683770720799;64.84461200065772;63.466016212611635;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1291098827.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1291098827;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;EEMU;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTEEMU/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;EEMU.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;EEMU.PA;EEMU;XPAR;20.58549976348877;20.435739822387696;19.673349952697755;19.073818454742433;70.95123546561516;0.16916698359451843;0.10664134795993856;0.06252563563457987;0.2075000490461077;20.58549976348877;21.125868754608852;20.045130772368687;2.0616941353048626e-05;11.90433845076568;13.389629400803758;-10.277607011442925;3.051012845389778;10.234992328275116;9.79923434227572;False;21.110000610351562;1.0;0.0
LU1953137681;BNPP E MSCI EMU SRI PAB ETF Cap;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;ESG_Climate;ACC;UNKNOWN_CHECK_KIID;0.0;OK;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1953137681.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1953137681;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;MUSRI;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTMUSRI/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;MUSRI.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;MUSRI.PA;MUSRI;XPAR;;;;;;;;;;;;;;;;;;;;;;;
LU2823896811;BNPP E Sust EUR Corp Bd Dec 2029 ETF Cap;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Obligations à échéance;Obligations à échéance;Fixed_Income;Bond;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;1.316819411111636;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU2823896811.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU2823896811;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;ACE29;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTACE29/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;ACE29.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;ACE29.PA;ACE29;XPAR;10.769274806976318;10.751913986206056;10.709767017364502;10.714406504631043;35.695400599738136;-0.008082812857525212;-0.0021995503589759356;-0.005883262498549277;0.0069571903773716515;10.769274806976318;10.839360213730682;10.699189400221954;10.059311981020166;2.7950609982165777;2.4405629234386788;-2.1668491603919815;-0.2991765291688986;0.8337212799979676;0.0046427772739221496;False;10.763999938964844;424.0;-21.53
LU2446381555;BNPP ESG Euroz Biodiversity Ldrs PAB SETF;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;ESG_Climate;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;7.976469857550361;35.9751952658055;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU2446381555.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU2446381555;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;BIODV;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTBIODV/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;BIODV.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;BIODV.PA;BIODV;XPAR;15.784000396728516;15.793680381774902;15.949500198364257;15.805757598876953;nan;-0.0012003038379617692;-0.0017040143536973295;0.0005037105157355603;0.0;15.784000396728516;15.784000396728516;15.784000396728516;;5.143622381559605e-07;13.115972670347862;-12.82408683547992;0.0;3.3796224753833037;-0.9413808107608279;False;15.784000396728516;0.0;-14.87
LU3047998896;BNPP Easy Blmbrg Eurp Def ETF;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Act. Secteur Matériaux & Industrie;Act. Secteur Matériaux & Industrie;Other_or_Mixed;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;0.0;OK;;17.043275482206365;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU3047998896.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU3047998896;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;GUARD;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTGUARD/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;GUARD.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;GUARD.PA;GUARD;XPAR;11.312099981307984;11.045399971008301;10.979889974594116;11.167671971321106;94.58823423814597;0.3237161991145321;0.2175365118296691;0.10617968728486299;0.24871424266270228;11.312099981307984;12.425142603075484;10.199057359540484;0.0158496743548255;17.41431566530497;24.10545714062429;-20.304199551713197;11.941390949700658;20.149402730279455;4.407241082477342;False;12.223999977111816;1461.0;-5.804
