isin;name;asset_class;pea_type;pea_confidence;provider;country_domicile;region_domicile;category;morningstar_category;geo_exposure;style_factor;distribution_policy;replication_hint;dividend_yield_pct;dividend_data_status;morningstar_rating;perf_1y_pct;perf_3y_pct;perf_5y_pct;rank_cat_1y;rank_cat_3y;rank_cat_5y;perf_data_status;perf_as_of;source;as_of_date;eligible_pea_note;data_enrichment_note;enrichment_as_of;ticker_euronext;ticker_yahoo;mic;currency;mapping_status;ter_pct;aum_m;holdings;volatility_1y_pct;max_drawdown_1y_pct;source_name;source_url;evidence_note;mapping_as_of;original_isin;isin_checksum_before;isin_correction_status;isin_validation_source;isin_validation_as_of;official_benchmark;distribution_frequency;fund_total_assets_eur_m;risk_indicator;tracking_error_1y_pct;tracking_error_3y_pct;tracking_error_5y_pct;official_exchange;isin_checksum_after;ticker_validation_as_of;ticker_validation_wave;ticker_primary;primary_exchange;primary_mic;trading_currency;ticker_identity_status;ticker_confidence_pct;ticker_source_url_final;ticker_source_type;ticker_validated_as_of;ticker_yahoo_final;ticker_yahoo_status;referential_status;referential_actualised_as_of;yahoo_ticker;euronext_symbol;euronext_mic
LU1377382285;BNP Paribas Easy Value Europe ETF Cap;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Actions Europe Gdes Cap. Value;Actions Europe Gdes Cap. Value;Europe;Value;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1377382285.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1377382285;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;EVAE;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTEVAE/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;EVAE.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;EVAE.PA;EVAE;XPAR
LU1481201702;BNP Paribas Easy Value Europe ETF Dis;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Actions Europe Gdes Cap. Value;Actions Europe Gdes Cap. Value;Europe;Value;DIST;UNKNOWN_CHECK_KIID;;DIST_YIELD_NOT_FETCHED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1481201702.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1481201702;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;VALD;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTVALD/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;VALD.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;VALD.PA;VALD;XPAR
LU1291098827;BNPP E MSCI EMU MINTE ETF EUR;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1291098827.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1291098827;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;EEMU;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTEEMU/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;EEMU.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;EEMU.PA;EEMU;XPAR
LU1953137681;BNPP E MSCI EMU SRI PAB ETF Cap;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;ESG_Climate;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1953137681.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1953137681;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;MUSRI;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTMUSRI/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;MUSRI.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;MUSRI.PA;MUSRI;XPAR
LU2823896811;BNPP E Sust EUR Corp Bd Dec 2029 ETF Cap;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Obligations à échéance;Obligations à échéance;Fixed_Income;Bond;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU2823896811.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU2823896811;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;ACE29;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTACE29/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;ACE29.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;ACE29.PA;ACE29;XPAR
LU2446381555;BNPP ESG Euroz Biodiversity Ldrs PAB SETF;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;ESG_Climate;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU2446381555.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU2446381555;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;BIODV;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTBIODV/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;BIODV.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;BIODV.PA;BIODV;XPAR
LU3047998896;BNPP Easy Blmbrg Eurp Def ETF;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Act. Secteur Matériaux & Industrie;Act. Secteur Matériaux & Industrie;Other_or_Mixed;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU3047998896.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU3047998896;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;GUARD;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTGUARD/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;GUARD.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;GUARD.PA;GUARD;XPAR
FR0012739431;BNPP Easy Euro Stoxx 50 ETF EUR C;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;France;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0012739431.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0012739431;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;ETDD;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTETDD/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;ETDD.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;ETDD.PA;ETDD;XPAR
FR0012740983;BNPP Easy Euro Stoxx 50 ETF EUR C/D;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;France;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;Blend_or_Broad;ACC_OR_DIST;UNKNOWN_CHECK_KIID;;BOTH_SHARE_CLASSES_POSSIBLE;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0012740983.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0012740983;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;ETBB;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTETBB/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;ETBB.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;ETBB.PA;ETBB;XPAR
LU2244387887;BNPP Easy Growth Europe Track ETF EUR Cap;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Actions Europe Gdes Cap. Croissance;Actions Europe Gdes Cap. Croissance;Europe;Growth;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU2244387887.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU2244387887;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;EGRO;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://live.euronext.com/nb/product/etfs/LU2244387887-XPAR;OFFICIAL_OR_MARKET_PAGE;2026-08-06;EGRO.PA;CONFIRMED_BY_LISTING_SOURCE;IDENTITY_FINAL_VALIDATED;2026-08-06;EGRO.PA;EGRO;XPAR
LU2194448267;BNPP Easy Lw Cb 100 Euroz PAB ETF EURAcc;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;Luxembourg;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;ESG_Climate;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU2194448267.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU2194448267;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;LCEZ;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTLCEZ/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;LCEZ.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;LCEZ.PA;LCEZ;XPAR
FR0011550185;BNPP Easy S&P 500 ETF EUR C;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;France;Europe;Actions Etats-Unis Gdes Cap. Mixte;Actions Etats-Unis Gdes Cap. Mixte;USA;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;19.0;50.0;59.0;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;2026-06-30;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011550185.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011550185;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;ESE;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTESE/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;ESE.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;ESE.PA;ESE;XPAR
FR0013041530;BNPP Easy S&P 500 ETF EUR H;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;France;Europe;Actions Secteur Autres;Actions Secteur Autres;USA;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0013041530.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0013041530;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;ESEH;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.justetf.com/fr/etf-profile.html?isin=FR0013041530;OFFICIAL_OR_MARKET_PAGE;2026-08-06;ESEH.PA;CONFIRMED_BY_LISTING_SOURCE;IDENTITY_FINAL_VALIDATED;2026-08-06;ESEH.PA;ESEH;XPAR
FR0011550193;BNPP Easy Stoxx Europe 600 ETF EUR C;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;France;Europe;Actions Europe Gdes Cap. Mixte;Actions Europe Gdes Cap. Mixte;Europe;Blend_or_Broad;ACC;UNKNOWN_CHECK_KIID;;ACC_NO_DISTRIBUTION_EXPECTED;;20.84;48.6;60.57;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;2026-06-30;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011550193.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011550193;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;ETZ;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTETZ/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;ETZ.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;ETZ.PA;ETZ;XPAR
FR0011550672;BNPP Easy Stoxx Europe 600 ETF EUR C/D;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;BNP_Paribas;France;Europe;Actions Europe Gdes Cap. Mixte;Actions Europe Gdes Cap. Mixte;Europe;Blend_or_Broad;ACC_OR_DIST;UNKNOWN_CHECK_KIID;;BOTH_SHARE_CLASSES_POSSIBLE;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;FR0011550672.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;FR0011550672;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;ETZD;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTETZD/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;ETZD.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;ETZD.PA;ETZD;XPAR
IE00B8X9NY41;First Trust Eurozone AlphaDEX xAE ETF A;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;FirstTrust;Ireland;Europe;Actions Zone Euro Flex Cap;Actions Zone Euro Flex Cap;Eurozone;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;IE00B8X9NY41.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;IE00B8X9NY41;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;FEUZ;Euronext Amsterdam;XAMS;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rAFEUZ/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;FEUZ.AS;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;FEUZ.AS;FEUZ;XAMS
IE00B4K6B022;HSBC EURO STOXX 50 ETF;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;HSBC;Ireland;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;IE00B4K6B022.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;IE00B4K6B022;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;50E;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rT50E/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;50E.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;50E.PA;50E;XPAR
LU1847674733;OSSIAM BLOOMBERG EUROZONE PAB NR;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;Ossiam;Luxembourg;Europe;Actions Zone Euro Grandes Cap.;Actions Zone Euro Grandes Cap.;Eurozone;ESG_Climate;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1847674733.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1847674733;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;OP2E;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTOP2E/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;OP2E.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;OP2E.PA;OP2E;XPAR
LU1079842321;Ossiam Shiller Barclays CAPE Eu Se Vi TR ETF 1C;ETF;PEA_LISTED_LMF;HIGH_LISTED_LESMEILLEURSFONDS;Ossiam;Luxembourg;Europe;Actions Europe Gdes Cap. Mixte;Actions Europe Gdes Cap. Mixte;Europe;Blend_or_Broad;UNKNOWN;UNKNOWN_CHECK_KIID;;MISSING;;;;;;;;CATEGORY_ONLY_FROM_LMF_PERF_MISSING;;lesmeilleursfonds_screenshots_oct2025;2026-07-31;"Listed on lesmeilleursfonds PEA ETF universe (data Oct 2025; confirm eligibility with broker)";Enriched replication 100% from justetf.com/amundietf.fr + perfs Boursorama/JustETF/BorsaItaliana/Investing.com (free) + obligations identified (no perf);2026-07-31;;LU1079842321.PA;XPAR_CANDIDATE;EUR;CANDIDATE_NOT_VERIFIED;;;;;;;;ISIN.PA is only a technical Yahoo candidate and must not be used until verified.;2026-08-06;LU1079842321;VALID;UNCHANGED_VALID;ISO 6166 checksum;2026-08-06;;;;;;;;;VALID;;;CAPE;Euronext Paris;XPAR;EUR;FINAL_VALIDATED;100;https://www.boursorama.com/bourse/trackers/cours/1rTCAPE/;OFFICIAL_OR_MARKET_PAGE;2026-08-06;CAPE.PA;DERIVED_FORMAT_REQUIRES_LIVE_TEST;IDENTITY_FINAL_VALIDATED;2026-08-06;CAPE.PA;CAPE;XPAR
